"annotation_id","annotator","comment_id","create_time","create_time_iso","created_at","id","lead_time","like_count","parent_id","reply_count","sentiment","source_file","text","type","updated_at","username","video_id"
425,"1","UgzbeN6ds6o4zyThShJ4AaABAg",1767510791.0,"2026-01-04T07:13:11Z","2026-02-26T14:07:27.606073Z",9547,1.855,0,"",0.0,"Neutral","dataset_youtube_HBcSv8TqW5w.csv","UUD..UJUNG2NYA DUIT","comment","2026-02-26T14:07:27.606094Z","@kadekgusti3340","HBcSv8TqW5w"
424,"1","Ugw0dvH4yrlPNGBMYA14AaABAg",1763435823.0,"2025-11-18T03:17:03Z","2026-02-26T14:07:12.951722Z",9550,5.257,0,"",0.0,"Neutral","dataset_youtube_zX1w17T4s7o.csv","Abiburahman nga mau lagi berurusan pada rakyat kecil tentang ijasah palsu. Dulu wauuu","comment","2026-02-26T14:07:12.951737Z","@YusranGosse","zX1w17T4s7o"
423,"1","UgyCZrI7e1sfWOIf2w94AaABAg",1767419091.0,"2026-01-03T05:44:51Z","2026-02-26T14:07:06.938052Z",9551,3.954,0,"",0.0,"Positive","dataset_youtube_lTKZ2m9YJms.csv","Tidak apa2x jika mau mengkritik, tapi tidak perlu menghina, karena yang diatur hanya mengenai penghinaan, jika kritik disampaikan dengan baik harusnya tidak ada masalah. Hanya saja kata 'penghinaan' jangan sampai diartikan terlalu kerdil jika ada yang mau memberi kritikan.","comment","2026-02-26T14:07:06.938076Z","@Serba-Nature","lTKZ2m9YJms"
422,"1","UgzQ2-Q86fs7nCNqtVp4AaABAg.ARVPF7iU3uuARW0mGut2RB",1767423435.0,"2026-01-03T06:57:15Z","2026-02-26T14:07:02.407867Z",9552,5.87,0,"UgzQ2-Q86fs7nCNqtVp4AaABAg","","Neutral","dataset_youtube_w0d3QZfY60Y.csv","Begal hukum kerja sosial...keren pilih jadi begal","reply","2026-02-26T14:07:02.407890Z","@singpentingupload7252","w0d3QZfY60Y"
421,"1","UgzEP6qYPtFCu79AmJF4AaABAg",1767396148.0,"2026-01-02T23:22:28Z","2026-02-26T14:06:55.824421Z",9553,185.948,0,"",0.0,"Negative","dataset_youtube_w0d3QZfY60Y.csv","akhirnya rakyat terus dipasung ,ditindas dan bahkan dibunuh.. begitulah negara yg dijajah oleh para penjahat, koruptor, maling, perampok, mafia dan preman..negara gagal. 2045 hancur","comment","2026-02-26T14:06:55.824449Z","@ruslirosli6637","w0d3QZfY60Y"
420,"1","UgwOtISucVC5xm-ArCB4AaABAg",1767370695.0,"2026-01-02T16:18:15Z","2026-02-26T14:03:48.694557Z",9554,9.732,0,"",0.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","Mantap,,,58% rakyat mendukung pemerintah bungkam semua yg tidak setuju dengan keinginan pemerintah. Semangat dpr tla mewakili rakyat","comment","2026-02-26T14:03:48.694591Z","@renaldialfaruq2388","shoYSQlKgKY"
419,"1","UgwV9vP4dy_U5aFoJot4AaABAg",1767470747.0,"2026-01-03T20:05:47Z","2026-02-26T14:03:27.740639Z",9560,1.063,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Dasar gorombolan perampok","comment","2026-02-26T14:03:27.740663Z","@kalagondang1063","shoYSQlKgKY"
418,"1","UgwUsjdU6PmmqD4JZjp4AaABAg",1767511094.0,"2026-01-04T07:18:14Z","2026-02-26T14:03:20.730567Z",9562,3.109,0,"",0.0,"Neutral","dataset_youtube_shoYSQlKgKY.csv","Enak zaman pak jokowi dong❤😊, selamat datang kembali zaman orba.","comment","2026-02-26T14:03:20.730602Z","@papuaexotics","shoYSQlKgKY"
417,"1","UgxoI3-lqo_isa5XKT14AaABAg",1767400425.0,"2026-01-03T00:33:45Z","2026-02-26T14:02:55.804884Z",9568,8.206,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Hay para pejabat pemangku kepentingan.. Sekalian aja pindahkan Rakyatmu Se INDONESIA ini.. Kuluar dari NEGARA.. SUPAYA TDK ADA YG KRITIK KALIAN, SUPAYA TDK ADA YG MENDEMO KALIAN.. SUPAYA KALIAN BEBAS BERBUAT APA SAJA SEDERET PEJABAT..😊 TETAPI PERTANYAANNYA KALIAN PARA PEJABAT TANPA ADANYA RAKYAT, BISA TDK KALIAN JADI PEJABAT??? RAHAYU.. SALAM WARAS🙏🇲🇨.","comment","2026-02-26T14:02:55.804905Z","@Fajar-i5l","shoYSQlKgKY"
416,"1","UgzYTJUM40KPmx8SF4p4AaABAg",1767483215.0,"2026-01-03T23:33:35Z","2026-02-26T14:02:37.041374Z",9570,5.087,0,"",0.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","Ini baru mntp pk presiden Prabowo Subianto rkyt mendukung PK presiden Prabowo Subianto","comment","2026-02-26T14:02:37.041397Z","@TuanTakur-eu5on","shoYSQlKgKY"
415,"1","UgxuT5I8BYp_7TFKSk54AaABAg",1767509357.0,"2026-01-04T06:49:17Z","2026-02-26T14:02:29.287350Z",9572,1.186,0,"",0.0,"Neutral","dataset_youtube_shoYSQlKgKY.csv","🤣🤣🤣🤣🤣 ,, lucu yaahh","comment","2026-02-26T14:02:29.287376Z","@WahidinHasan-b6z","shoYSQlKgKY"
413,"1","Ugx8X6qaEKVwgSP1W_V4AaABAg.APgRIVLE4QqAPgTiVQGfZ6",1763512740.0,"2025-11-19T00:39:00Z","2026-02-26T14:02:18.654410Z",9575,1.572,0,"Ugx8X6qaEKVwgSP1W_V4AaABAg","","Neutral","dataset_youtube_UW9Fv322x4I.csv","Salah Sendiri Pilih Banteng","reply","2026-02-26T14:02:18.654427Z","@imashadow699","UW9Fv322x4I"
412,"1","UgwvEqmQTDhrCxkkF2J4AaABAg",1767369537.0,"2026-01-02T15:58:57Z","2026-02-26T14:02:15.858606Z",9576,1.264,0,"",0.0,"Neutral","dataset_youtube_w0d3QZfY60Y.csv","Kado tahun baru dari Pemerintah","comment","2026-02-26T14:02:15.858627Z","@KhalidAlSaud-q3b","w0d3QZfY60Y"
414,"1","Ugx1BJTCkCeU1vGOGSB4AaABAg",1767405836.0,"2026-01-03T02:03:56Z","2026-02-26T14:02:23.589998Z",9579,4.264,43,"",5.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","INILAH HUKUM BENAR BENAR MELANGGAR HAM.","comment","2026-02-26T14:02:23.590017Z","@Ahmad-c5w4f","shoYSQlKgKY"
411,"1","UgzeHFROZdTazmZEAyh4AaABAg",1767426046.0,"2026-01-03T07:40:46Z","2026-02-26T14:01:43.542766Z",9581,3.923,5,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Yg ptg harusnya hukuman berat utk koruptor eee malah yg di sahkan yg lain 😂","comment","2026-02-26T14:01:43.542786Z","@nurmandanhomella8474","shoYSQlKgKY"
410,"1","UgzHQP98-tyUzJXkach4AaABAg",1763602624.0,"2025-11-20T01:37:04Z","2026-02-26T14:01:35.470997Z",9584,71.501,0,"",0.0,"Negative","dataset_youtube_CdZvEO8qP-g.csv","DPR mulai tuli, ingat yg ditangkap kemaren blm ada penyelesaian. Apakah mau diulang kembali kejadian bulan Agustus.","comment","2026-02-26T14:01:35.471039Z","@JuliPadmi","CdZvEO8qP-g"
409,"1","UgzUN_2BWLDGJw2joCR4AaABAg.ARRVWtwLetXARSZiiCGea3",1767307538.0,"2026-01-01T22:45:38Z","2026-02-26T13:58:56.401693Z",9588,29.923,4,"UgzUN_2BWLDGJw2joCR4AaABAg","","Neutral","dataset_youtube_w0d3QZfY60Y.csv","Koruptor saja di tangkap cengar cenger dan bangga ketawa tawa 😂","reply","2026-02-26T13:58:56.401716Z","@JokoTole-y9r","w0d3QZfY60Y"
408,"1","UgyRlEIhFLf76Qntr194AaABAg",1768196210.0,"2026-01-12T05:36:50Z","2026-02-26T13:58:25.033851Z",9590,5.787,0,"",0.0,"Neutral","dataset_youtube_kTF__fN9vq5eSEeM.csv","Yg bikin kuhp baru itu,para pejabat yg ke takutan,kejahatan nya Ter bongkar dan di kritik,kuhp baru,menguntungkan penegak hukum,klw rakyat yg melanggar langsung di sikat,klw pejabat yg melanggar,hukum terdiam ke takutan,inti nya ,kuhp baru itu,nguntungin penegak hukum,86,bisa di perbanyak,","comment","2026-02-26T13:58:25.033888Z","@SobriSobri-h5u","fN9vq5eSEeM"
407,"1","Ugzz__x17kJO_DDtlJV4AaABAg",1767484224.0,"2026-01-03T23:50:24Z","2026-02-26T13:58:18.701726Z",9591,6.509,0,"",0.0,"Neutral","dataset_youtube_shoYSQlKgKY.csv","Bagaiman kalau ada undang undang  peraturan ketidak Adilan untuk pendanaan pendidikan antar Kemendiknas dan kemenag  kok nga ada perubahan. Apakah ketidak Adilan itu bukan bentuk pelanggaran","comment","2026-02-26T13:58:18.701755Z","@mohammadsajidin5962","shoYSQlKgKY"
406,"1","UgySI0PwcRPa5fUTPKd4AaABAg",1767402133.0,"2026-01-03T01:02:13Z","2026-02-26T13:58:11.633454Z",9592,2.29,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Katanya negara demokrasi... Lalu mana kok kalian maunya menang sendiri.","comment","2026-02-26T13:58:11.633475Z","@Tarsanx007","shoYSQlKgKY"
405,"1","UgwnqgmhFjAMkjnwTpJ4AaABAg.ARRtpVsFPI4ARSytwdbke6",1767321261.0,"2026-01-02T02:34:21Z","2026-02-26T13:58:05.251100Z",9595,2.927,1,"UgwnqgmhFjAMkjnwTpJ4AaABAg","","Neutral","dataset_youtube_w0d3QZfY60Y.csv","Daripada di penjara lebih baik kerja sosial,","reply","2026-02-26T13:58:05.251143Z","@pemandangandesachannel","w0d3QZfY60Y"
404,"1","UgwBvMabA6MxvsymADF4AaABAg",1767330415.0,"2026-01-02T05:06:55Z","2026-02-26T13:58:01.750936Z",9596,3.208,0,"",0.0,"Neutral","dataset_youtube_w0d3QZfY60Y.csv","Para koruptor tidak takut dosa atau mati Mereka cuma takut MISKIN  jadi miskinkan mereka sampai tinggal kolor dibadan 😅","comment","2026-02-26T13:58:01.750950Z","@asnawiasnawi9972","w0d3QZfY60Y"
403,"1","Ugy8SGdOJwkNey2ekLV4AaABAg",1763468399.0,"2025-11-18T12:19:59Z","2026-02-26T13:57:57.933052Z",9597,3.175,0,"",0.0,"Negative","dataset_youtube_cSJIdclNL60.csv","Yang pasti pemerintah dan dpr tidak memprioritaskan kesejahtraan rakyat tapi  para pejabat","comment","2026-02-26T13:57:57.933081Z","@Kjo35-sid","cSJIdclNL60"
402,"1","Ugxo-KViv6sFlnHtZWZ4AaABAg",1767438021.0,"2026-01-03T11:00:21Z","2026-02-26T13:57:53.780094Z",9598,16.879,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Ini KUHP ga jelaaas , hanya penguada aja nih yg nisa horup di Indonesia.... Bangsaaaaaat","comment","2026-02-26T13:57:53.780135Z","@jaka08jelly77","shoYSQlKgKY"
401,"1","Ugwqx6ZmiVNzy_rTNdp4AaABAg",1767433376.0,"2026-01-03T09:42:56Z","2026-02-26T13:57:36.229307Z",9599,2.461,0,"",1.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","Saya dukung tentang perzinaan mantap bapak presiden","comment","2026-02-26T13:57:36.229328Z","@muhammadhartono3354","shoYSQlKgKY"
400,"1","UgzckJDYpdVf8NvrLK54AaABAg.ARTSyfcw6kuARVmh41ruTg",1767415528.0,"2026-01-03T04:45:28Z","2026-02-26T13:57:10.129756Z",9601,2.268,2,"UgzckJDYpdVf8NvrLK54AaABAg","","Positive","dataset_youtube_HBcSv8TqW5w.csv","Ngetik apa sih anak abah meki","reply","2026-02-26T13:57:10.129775Z","@mr.anbiya2077","HBcSv8TqW5w"
399,"1","Ugz9deiMVDwflCzRhZx4AaABAg",1767350727.0,"2026-01-02T10:45:27Z","2026-02-26T13:57:05.974887Z",9603,5.147,1,"",0.0,"Negative","dataset_youtube_lTKZ2m9YJms.csv","Bisa ae para tikus ini yg lain masih sibuk menangani bencana ini nambah2 bencana bagi masyarakat,  Saran untuk masyarakat 2029 udah Golput semua aja datang ke TPS coblos semua aja 😂😂","comment","2026-02-26T13:57:05.974907Z","@luckysatyawidhana8520","lTKZ2m9YJms"
398,"1","Ugz7XCUUhHPDTQ56JdB4AaABAg",1763469406.0,"2025-11-18T12:36:46Z","2026-02-26T13:57:00.014607Z",9604,4.583,0,"",0.0,"Positive","dataset_youtube_CdZvEO8qP-g.csv","Masyarakat tu paham apa sih. Diam aja.","comment","2026-02-26T13:57:00.014621Z","@Hj.Sadarestuwati","CdZvEO8qP-g"
397,"1","Ugyqbft8kU9LdG1sX2d4AaABAg",1763557423.0,"2025-11-19T13:03:43Z","2026-02-26T13:56:54.380008Z",9605,10.885,0,"",0.0,"Negative","dataset_youtube_Qw10XTGCt8A.csv","Woy DPR.. undang undang perampasan aset kenapa ga di bikin..bisa nya rugiin rakyat trus..ga guna kalian jdi DPR..","comment","2026-02-26T13:56:54.380028Z","@ghiatsaaffan229","Qw10XTGCt8A"
396,"1","Ugx1MJ6wFgwdBweu5814AaABAg",1763551771.0,"2025-11-19T11:29:31Z","2026-02-26T13:56:42.801293Z",9606,1.159,0,"",0.0,"Negative","dataset_youtube_CdZvEO8qP-g.csv","DPR bukan wakil rakyat","comment","2026-02-26T13:56:42.801310Z","@fajaristiyani","CdZvEO8qP-g"
395,"1","UgzvZ3s9VNUgmMaH0lZ4AaABAg.ARewD431s4GARhh_eQ8ZvR",1767849053.0,"2026-01-08T05:10:53Z","2026-02-26T13:56:41.098656Z",9607,3.155,0,"UgzvZ3s9VNUgmMaH0lZ4AaABAg","","Negative","dataset_youtube_kTF__fN9vq5eSEeM.csv","gila","reply","2026-02-26T13:56:41.098676Z","@Andriwidjaja","fN9vq5eSEeM"
394,"1","Ugxq-1riWclCqYHqsSl4AaABAg",1763515388.0,"2025-11-19T01:23:08Z","2026-02-26T13:56:37.379959Z",9608,1.192,0,"",0.0,"Neutral","dataset_youtube_UW9Fv322x4I.csv","Wkwkwkk","comment","2026-02-26T13:56:37.379980Z","@encha_27","UW9Fv322x4I"
393,"1","Ugz6dtexUhQoNCopygp4AaABAg",1767527223.0,"2026-01-04T11:47:03Z","2026-02-26T13:56:35.657384Z",9609,12.717,0,"",0.0,"Neutral","dataset_youtube_shoYSQlKgKY.csv","KUHP yg bijak sama rakyat jgn memberatkan beban sama rakyat aja kita hdp satu bangsa satu bendera Baek yg miskin maupun yg kaya Baek rakyat maupun pejabat yg SG mlangar atou yg salah yaharuss dihukum","comment","2026-02-26T13:56:35.657411Z","@sofsofell","shoYSQlKgKY"
392,"1","Ugx_B9yCnVX6-C5fLt14AaABAg",1763474154.0,"2025-11-18T13:55:54Z","2026-02-26T13:56:22.421159Z",9610,6.73,18,"",1.0,"Negative","dataset_youtube_kTF__j43Hzs.csv","DPR KALO ADA RUU YANG MEMPERSULIT RAKYAT LANGSUNG DISAH KAN 🤬","comment","2026-02-26T13:56:22.421196Z","@KKöng28","kTF__j43Hzs"
391,"1","UgwLy0uWjamHOpinVDt4AaABAg",1767342363.0,"2026-01-02T08:26:03Z","2026-02-26T13:55:49.536293Z",9618,7.13,0,"",0.0,"Negative","dataset_youtube_w0d3QZfY60Y.csv","Berlaku bagi yg hukumannya dibawah 5 thn ?! ... berarti yg hukumannya 3 atau 4 thn diganti jadi kerja sosial ?! ... hahaha ... tambah ringan dong ?! ... hehehe ... goblok ! ... otak udang ! ... mata buta ! ... dihukum lebih berat saja tidak jera ... malah pelaku kejahatan tambah banyak ! ... apalagi diperingan ?! ... hehehe ... ini sih sama saja hendak menghancurkan negara secara sistematis ... perlahan tapi pasti !","comment","2026-02-26T13:55:49.536316Z","@EddieEdwardus","w0d3QZfY60Y"
390,"1","UgxaWESL9hRs1HcU-Cp4AaABAg",1763558418.0,"2025-11-19T13:20:18Z","2026-02-26T13:55:39.394110Z",9619,5.005,0,"",0.0,"Negative","dataset_youtube_Qw10XTGCt8A.csv","Sebenarnya pecat puan selesai hukum hanya menghalangi rskyat bermanfaat buat pejabat...puan ouan","comment","2026-02-26T13:55:41.629092Z","@Sayid-w4w2m","Qw10XTGCt8A"
389,"1","UgzESlrlIDUjWZuYTFZ4AaABAg",1767776048.0,"2026-01-07T08:54:08Z","2026-02-26T13:55:28.385778Z",9622,3.852,0,"",0.0,"Negative","dataset_youtube_kTF__fN9vq5eSEeM.csv","DEMO ADILI SENDIRI SAJA UNTUK PELAKU KORUPTOR... RAKYAT HARUS BERSATU DEMI KE ADILAN","comment","2026-02-26T13:55:28.385806Z","@Loyd_s","fN9vq5eSEeM"
388,"1","UgwqiswA8RctMqc9K6l4AaABAg",1767420042.0,"2026-01-03T06:00:42Z","2026-02-26T13:55:19.098680Z",9624,11.577,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Dari saat Fir'aun Jokowi sampai saat Wowo negara suka sekali memenjarakan rakyat nya sendiri 😂","comment","2026-02-26T13:55:19.098710Z","@GunGunawan-d7y","shoYSQlKgKY"
387,"1","UgxexM0lc4oYTqvdTm94AaABAg",1767854429.0,"2026-01-08T06:40:29Z","2026-02-26T13:55:06.808515Z",9625,4.106,1,"",1.0,"Negative","dataset_youtube_kTF__fN9vq5eSEeM.csv","Harusnua makin berat malah makin ringat hukuman koruptor gak habis fikir","comment","2026-02-26T13:55:06.808541Z","@Nadanom","fN9vq5eSEeM"
386,"1","UgymcT89PPOUK_IxOyR4AaABAg.ARS4pZEjkF7ARWMnhZ_r_o",1767434981.0,"2026-01-03T10:09:41Z","2026-02-26T13:54:52.910891Z",9628,8.611,0,"UgymcT89PPOUK_IxOyR4AaABAg","","Neutral","dataset_youtube_w0d3QZfY60Y.csv","Anies tuh sering kelebihan bayar","reply","2026-02-26T13:54:52.910915Z","@megacomputerindonesia6657","w0d3QZfY60Y"
385,"1","UgxIGFIl_UKNt0SsK6l4AaABAg",1767370528.0,"2026-01-02T16:15:28Z","2026-02-26T13:54:43.617859Z",9629,3.669,0,"",0.0,"Positive","dataset_youtube_w0d3QZfY60Y.csv","Ok tugaskan diarea desa tertinggal atau luar pulau trans","comment","2026-02-26T13:54:43.617885Z","@GalihPrakoso12","w0d3QZfY60Y"
384,"1","Ugy3vqtqPprI4l7PG6d4AaABAg",1767440106.0,"2026-01-03T11:35:06Z","2026-02-26T13:54:38.566533Z",9631,12.944,0,"",0.0,"Neutral","dataset_youtube_shoYSQlKgKY.csv","Polemiknya.klo lembaga negara itu tidak semua jabatan permanent.sedangkan kementrian it termasuk lembaga negara.apa bila ada yang menghina mentri.sebelum proses peradilan selesai mentri tsb sudah di ganti..apa bs berlaku surut.seharusnya hrs di perjelas jg.apa menghina karakter trmasuk menghina kementrian?sedangkan barometer hinaan itu tidak ada nilai pasti.kalo kritikan saja trs yang di kritik merasa di hina dan jatuh martabatnya.bs aj d laporkan dong.pdhl kritikan it bukan hinaan.😂","comment","2026-02-26T13:54:38.566556Z","@yogysuryas.h9833","shoYSQlKgKY"
383,"1","UgznqQOYd2F0RIImHAN4AaABAg",1767440624.0,"2026-01-03T11:43:44Z","2026-02-26T13:54:20.005768Z",9634,3.005,0,"",0.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","Kami seluruh rakyat Indonesia sangat setuju dan mendukung dengan pasal KHUP... inilah bukti sikap negara yang tegas dan berani","comment","2026-02-26T13:54:20.005781Z","@ArisHandoyo-h1n","shoYSQlKgKY"
382,"1","UgyXSdZyg4kSnShY1h14AaABAg",1767664389.0,"2026-01-06T01:53:09Z","2026-02-26T13:54:16.004751Z",9635,11.254,0,"",0.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","Menghina pemerintah yg sah.itu sangat berbahaya dan merontokan sendi sendi negara,dan negara bisa runtuh. Mengkeritik kerja negara baik dan sangat membantu agar pejabat bisa bekerja lebih baik lagi.demo trasi yg liar mengganggu keamanan umum.","comment","2026-02-26T13:54:16.004775Z","@ongteksiang8179","shoYSQlKgKY"
381,"1","UgzceQ_WzRRIjI2PShF4AaABAg",1767402237.0,"2026-01-03T01:03:57Z","2026-02-26T13:54:03.023841Z",9638,1.374,0,"",0.0,"Negative","dataset_youtube_lTKZ2m9YJms.csv","makin kesini hukum makin tajam kebawah, tumpul keatas.","comment","2026-02-26T13:54:03.023870Z","@drakenvyre","lTKZ2m9YJms"
380,"1","Ugwkz0N1pkJFangMIuB4AaABAg",1767940355.0,"2026-01-09T06:32:35Z","2026-02-26T13:53:12.228697Z",9645,3.653,0,"",0.0,"Negative","dataset_youtube_yj8bKrEb1MM.csv","Kesimpulannya kuhp & kuhap baru yg dibuat & disahkan di era rezim matahari kembar pragib ini adl mrpk produk rezim korup krn utk pasal² kkn dipermudah & diperingan ancaman hukumannya Sebaliknya pasal² yg memberangus kebebasan berekspresi, mnyatakan pendapat atau kritik malah diperketat & ditambah deliknya utk menjerat mrk yg kritis thd pemerintah, pjbt, lembaga dll dg hukuman pidana yg sbgian malah ancaman hukumannya lbh berat dr kasus kkn Demikian jg bhw dlm kuhp baru ini kewenanagan polri smakin dioerkuat dlm hal menentukan penyidikan & izin dlm bbg hal shg nkri mnjd negara kepolisian  Ini mnjd tanda & gejala bhw rezim ini adl rezim korup & otoriter","comment","2026-02-26T13:53:12.228734Z","@kamekame2818","yj8bKrEb1MM"
379,"1","UgzgktAWUrT3AJqBTdt4AaABAg",1767504473.0,"2026-01-04T05:27:53Z","2026-02-26T13:53:07.367678Z",9647,7.158,0,"",0.0,"Neutral","dataset_youtube_shoYSQlKgKY.csv","Menghina presiden & wakilnya dipidana, trus gmn bila menghina pengangguran? Dipidana apa tidak? Apa bedanya presiden & pengangguran bila dilihat dari sisi penghinaan?","comment","2026-02-26T13:53:07.367708Z","@krisnayarsaputra1574","shoYSQlKgKY"
377,"1","UgwliXMpkm3TzGn7Zct4AaABAg",1767341924.0,"2026-01-02T08:18:44Z","2026-02-26T13:52:40.201718Z",9655,3.815,0,"",0.0,"Negative","dataset_youtube_HBcSv8TqW5w.csv","Berarti semua lembaga atau dewan atau pejabat negara semuanya kebal hukum dong , jadi rakyat kecil akan di musnahkan, KUHP itu apa berlaku khusus untuk rakyat kecil, bagi pejabat atau dewan lembaga negara tidak berlaku untuk semua kalangan pejabat negara yg kebal hukum, Aneh negara ini","comment","2026-02-26T13:52:40.201743Z","@mardirozamardiroza9861","HBcSv8TqW5w"
378,"1","Ugw_d2vFFgvryg8Opfh4AaABAg",1763462149.0,"2025-11-18T10:35:49Z","2026-02-26T13:52:42.221642Z",9656,2.136,3,"",0.0,"Negative","dataset_youtube_cSJIdclNL60.csv","DPR BUDEG !!! kapan RUU PERAMPASAN ASSET di sahkan ????","comment","2026-02-26T13:52:42.221656Z","@jikdewa4124","cSJIdclNL60"
376,"1","UgxRbkQqGaULDLQ4-6V4AaABAg",1767490053.0,"2026-01-04T01:27:33Z","2026-02-26T13:52:18.478783Z",9660,5.453,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Ini serius bnyk UU yg pro penguasa ???  Makin di bungkam suara rakyat","comment","2026-02-26T13:52:18.478810Z","@alpriyala8834","shoYSQlKgKY"
375,"1","UgzVVWFj04JGMWqn4Ut4AaABAg",1767290452.0,"2026-01-01T18:00:52Z","2026-02-26T13:51:44.950275Z",9663,6.946,0,"",0.0,"Neutral","dataset_youtube_1cS3OVTYTPc.csv","Ktanya mau ndesk dpr supaya ngesahin Perampasan aset uu,tp smpai skrg cuma omon omon","comment","2026-02-26T13:51:44.950300Z","@BogellLuffy","1cS3OVTYTPc"
374,"1","UgxWGP0jXKQ2F74-BuR4AaABAg",1767833573.0,"2026-01-08T00:52:53Z","2026-02-26T13:51:37.364177Z",9664,7.237,3,"",0.0,"Neutral","dataset_youtube_4_3LY-OHPbs.csv","Kalau aja pejabat dan pemimpin itu jujur dan adil   dia tidak memikirkan  KUHP & KUHAP baru","comment","2026-02-26T13:51:37.364211Z","@suibdatuk7309","4_3LY-OHPbs"
373,"1","Ugxb_72_Ge01_nsJhmN4AaABAg",1767497083.0,"2026-01-04T03:24:43Z","2026-02-26T13:51:29.433125Z",9665,5.312,0,"",0.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","Baguslah. Jadi kebebasan berpendapat sesuai demokrasi akan ditunjukkan utk kesejahteraan warga negara saja","comment","2026-02-26T13:51:29.433150Z","@hendrarpramudyo7306","shoYSQlKgKY"
372,"1","UgxFQtVqra0dGDYh8Cd4AaABAg",1767309847.0,"2026-01-01T23:24:07Z","2026-02-26T13:51:23.089782Z",9666,6.806,1,"",0.0,"Positive","dataset_youtube_1cS3OVTYTPc.csv","KUHP yang paling efektif buat koruptor KUHP gerakan rakyat! Itu yang paling top","comment","2026-02-26T13:51:23.089820Z","@murlihandono4352","1cS3OVTYTPc"
371,"1","UgypAfu9GzG2YzcHVNt4AaABAg",1767426887.0,"2026-01-03T07:54:47Z","2026-02-26T13:51:15.024805Z",9667,4.461,1,"",0.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","Ini yg bener , pemimpin harus di hormati,perampasan aset pada takut, presiden harnya ngotot, sahkan","comment","2026-02-26T13:51:15.024952Z","@GatotHartono-vs2wc","shoYSQlKgKY"
370,"1","UgzECYG18eCwApTcmwB4AaABAg",1767597769.0,"2026-01-05T07:22:49Z","2026-02-26T13:51:06.991617Z",9668,4.701,0,"",0.0,"Neutral","dataset_youtube_w0d3QZfY60Y.csv","kalo hukuman berat jelas efektif kalo hukuman ringan jelas tidak efektif....","comment","2026-02-26T13:51:09.680535Z","@agus-tradergatel","w0d3QZfY60Y"
369,"1","Ugx1rC-aKATnqQTRrqp4AaABAg",1763557550.0,"2025-11-19T13:05:50Z","2026-02-26T13:51:03.918076Z",9669,1.581,0,"",0.0,"Negative","dataset_youtube_Qw10XTGCt8A.csv","Bubarkan DPR gak perlu nungu kpu kpu lagi sudah selayaknya d nepalkan","comment","2026-02-26T13:51:03.918096Z","@RafiWahyuAndika","Qw10XTGCt8A"
368,"1","UgwYqU8SYvif93DI24t4AaABAg",1767346403.0,"2026-01-02T09:33:23Z","2026-02-26T13:51:01.676355Z",9670,10.718,0,"",0.0,"Negative","dataset_youtube_lTKZ2m9YJms.csv","Salah satu ciri negara menuju komunisme, dengan mengkebiri kebebasan berpendapat.. tanda nya jelas PIK, IKN, Bandara morowali dll.....Gusdur bilang gitu aja repot.........wkwkwkwk 😂","comment","2026-02-26T13:51:01.676380Z","@andreasabidin1701","lTKZ2m9YJms"
367,"1","Ugw0fqxQy7RRaBg_zxl4AaABAg",1767306520.0,"2026-01-01T22:28:40Z","2026-02-26T13:50:50.098890Z",9671,3.379,0,"",0.0,"Positive","dataset_youtube_1cS3OVTYTPc.csv","Negara ini butuh hukum mati bagi koruptor Pak Seperti china dna Korea utara","comment","2026-02-26T13:50:50.098913Z","@mariaf2087","1cS3OVTYTPc"
366,"1","UgzvUwBkhwXpGxTnGHB4AaABAg",1767425891.0,"2026-01-03T07:38:11Z","2026-02-26T13:50:46.128705Z",9672,4.738,1,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Dah lah gak guna juga jadi negara demokrasi kalo kebebasan berpendapat nanti di sangka ngatain pemerintah","comment","2026-02-26T13:50:46.128729Z","@fikrodzgaming8955","shoYSQlKgKY"
365,"1","Ugx1BJTCkCeU1vGOGSB4AaABAg.ARVVD0IlSKmARYVDxmJzY5",1767506507.0,"2026-01-04T06:01:47Z","2026-02-26T13:50:30.220093Z",9674,3.575,1,"Ugx1BJTCkCeU1vGOGSB4AaABAg","","Negative","dataset_youtube_shoYSQlKgKY.csv","SALAH SENDIRI DULU KAMU PILIH PRABOWO,.  JELAS JELAS DIA OELANGGAR HAM BERAT, EEEEHH MALAH KAMU PILIH....  SEKARANG, RASAIN TUH.","reply","2026-02-26T13:50:30.220113Z","@senopatiingalaga","shoYSQlKgKY"
